,PropertyGFATotal,SiteEnergyUse(kBtu),TotalGHGEmissions,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,distance,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9
414,0.07420282720558498,-0.24865293092093563,-0.15411136965383737,0.13799508085850076,-0.04707210632781032,-0.49204245981881234,-0.1559734177259471,1.3293063320123666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,0.1404264177782402,-0.15119903314162172,-0.15271573150752182,0.704737936971071,-0.04707210632781032,0.01749795376311571,1.0375511192338556,-1.0628137957632386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
419,-0.36749857048247137,-0.2639371101270461,-0.1529705871690229,0.5158236516002143,-0.04707210632781032,-0.49204245981881234,-1.8058455717586155,1.6859469440159047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,0.03879926135202691,0.29363393993008424,0.13442164711705207,-0.08240491874083211,-0.04707210632781032,-0.2372722530278483,-1.560119931796303,1.3582103273997537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422,0.21194926820795668,-0.07765310419130798,-0.11361359144292431,0.043537938173072395,-0.04707210632781032,-0.3646573564233303,0.4407888507539542,1.4883006878684042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424,0.24756853011490113,-0.07641823826419275,-0.16929348548897438,1.1455379361697369,-0.04707210632781032,-0.1098871496323663,0.8971364678268199,-1.0120652318175563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
425,-0.10097178124235799,-0.2970440853291108,-0.19521594705880066,0.1694807950869769,-0.04707210632781032,-0.3646573564233303,0.9673437935303376,0.5477324919859996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428,-0.351796878232548,-0.255385565557292,-0.1973276082540955,-0.49171920371102174,-0.04707210632781032,-0.49204245981881234,0.7216181535680254,0.7107180029447823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,-0.36950356334235857,-0.2091722675316469,-0.14492442985591672,-0.806576345995783,-0.04707210632781032,-0.49204245981881234,-0.12086975487418822,0.7072934407668249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,0.8127461140006065,-0.06950716875537676,-0.1638080207747602,1.428909364226022,-0.04707210632781032,-0.1098871496323663,1.142862107789132,-1.087760022912276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
431,-0.3654641645243951,-0.23549500376614288,-0.09412320133003058,-0.2083477756547366,-0.04707210632781032,-0.49204245981881234,-0.08576609202242932,0.4092614170390911,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,-0.24035064919422217,-0.2236911888144479,-0.1995484933043194,0.23245222354392914,-0.04707210632781032,-0.49204245981881234,0.15995954793988298,0.5618234530053676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,-0.13188494743905382,-0.22415475365952164,-0.17623526826890915,-0.23983348988321274,-0.04707210632781032,-0.49204245981881234,-0.015558766318911524,0.42493910369188215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,-0.3548264273460206,-0.19949390628755762,-0.14650210776044734,-1.8770906297639711,-0.04707210632781032,-0.3646573564233303,0.3354778621986775,-0.07603361163207213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,-0.003246762509225874,0.2231851399355348,0.2197497497843969,0.23245222354392914,-0.04707210632781032,0.7818085741360078,-0.26128440628122385,-1.063786901994801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438,-0.15383692305415117,-0.1097321512303618,-0.17627167622055215,0.200966509315453,-0.04707210632781032,0.2722681605540797,0.15995954793988298,-0.9622940124971968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
439,-0.158650866791093,-0.28799159523844736,-0.21357769067076096,0.3269093662293575,-0.04707210632781032,-0.49204245981881234,-0.19107708057770603,0.7698977971597251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,-0.31535895175934153,0.19226373170147262,0.14779550135391936,1.2085093646266891,-0.04707210632781032,-0.49204245981881234,-1.1739796404269551,2.338776664665237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,0.1410637015723364,0.11395296409769606,-0.18845620403708097,-1.593719201707686,7.861041756744353,0.2722681605540797,1.21306943349265,-0.6595082380251122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
443,-0.22777164753537005,-0.2241907599714984,-0.20022810840165567,-1.8770906297639711,-0.04707210632781032,0.01749795376311571,0.7918254792715431,-0.6560720148884887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
444,-0.12717885172880516,-0.07154915006979469,-0.060712837705624335,-1.8141192013070189,-0.04707210632781032,0.2722681605540797,-0.050662429170670424,-0.6387044468079067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
445,-0.25551800349371107,-0.22328065824533658,-0.2000339326595596,-1.7826334870785427,-0.04707210632781032,0.14488305715859773,0.5812035021609898,-0.6446487654706835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
446,-0.2723962196711966,-0.2505704716724342,-0.1309680483927612,-2.0030334866778756,-0.04707210632781032,-0.1098871496323663,0.7567218164197843,-0.6806214418430196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
449,0.19116891433738997,-0.02914927721075426,-0.06602839864550443,-2.0030334866778756,-0.04707210632781032,-0.1098871496323663,0.47589251360571305,-0.6604397184657522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450,0.17254061881765573,-0.1633342213675322,-0.10331014112795121,-1.7826334870785427,-0.04707210632781032,0.2722681605540797,1.142862107789132,-0.6250141649403195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
451,-0.2544885450570942,-0.20876577920917902,-0.1969999366893084,-1.7196620586215905,-0.04707210632781032,0.14488305715859773,0.6163071650127486,-0.6714519953530824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
453,-0.3366981544955003,-0.24274870420607644,-0.18584696750266497,-1.6881763443931144,-0.04707210632781032,-0.2372722530278483,-0.9984613261681607,-0.4404295251964327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
454,-0.20849626385547662,-0.251559649848559,-0.14460889427501059,-1.3103477736514009,-0.04707210632781032,-0.49204245981881234,0.6163071650127486,-0.4223046426600689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,-0.15976856452227706,-0.2110606838960792,-0.13414767616958445,-0.05091920451235598,-0.04707210632781032,-0.3646573564233303,-0.33149173198474163,0.06220966286660466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
458,0.017729678682601183,-0.16177963394215128,-0.18715765376181348,-2.0030334866778756,-0.04707210632781032,-0.1098871496323663,0.510996176457472,-0.18304228104098944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
459,-0.22829127893671,-0.3037705454337193,-0.20417230316298224,-0.302804918340165,-0.04707210632781032,-0.49204245981881234,0.12485588508812408,-0.30730051997842517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,-0.24404689519997996,-0.22993070978276675,-0.20142957080587512,-1.6881763443931144,-0.04707210632781032,0.14488305715859773,-1.7707419089068566,-0.5078848741641778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,-0.2869802141899359,-0.11190014958389007,-0.056271067605176577,-1.8770906297639711,-0.04707210632781032,-0.1098871496323663,-1.209083303278714,-0.5987063353704862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
464,-0.24557637630581078,-0.22172780898601235,-0.19968198912701043,-1.7196620586215905,-0.04707210632781032,0.14488305715859773,0.5460998393092309,-0.5791910991033978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
465,0.28892824835174263,0.0544095796327126,-0.14191470585342753,-1.8770906297639711,-0.04707210632781032,0.2722681605540797,0.5460998393092309,-0.6398594182876874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
466,0.796456159786902,0.6948719499226064,-0.0031275941902565115,1.428909364226022,-0.04707210632781032,0.2722681605540797,-0.7878393490576073,-0.6273995788345827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
467,-0.2984023006533519,-0.09736613050987568,-0.00480235996583517,-1.5622334874792099,-0.04707210632781032,-0.3646573564233303,-0.43680272054001834,-0.45647339391215136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
469,0.09150753330681179,-0.1797787476838855,-0.10471791525814778,-1.1844049167374964,-0.04707210632781032,0.2722681605540797,-1.3846016175375087,-0.19096989160554534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
470,-0.3176188581368672,-0.1345025333807474,-0.16682988076113042,-1.0584620598235919,-0.04707210632781032,-0.2372722530278483,-1.7356382460550976,-0.15471718697611545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
471,6.155061844627591,2.65792710510776,0.759691808634182,-1.6252049159361621,-2.024100572095851,0.14488305715859773,0.47589251360571305,-0.13626514957890556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
472,-0.08555931779129367,-0.04670348107567437,-0.10230285446582782,0.9251379365704039,-0.04707210632781032,-0.49204245981881234,-0.2963880691329827,-0.028279986634624086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,-0.12892402888802237,-0.27320560271991196,-0.16440268398492944,-1.1844049167374964,-0.04707210632781032,-0.49204245981881234,0.6163071650127486,0.21468567764637864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,-0.25817008451375745,-0.23425324580850052,-0.17230320949146358,-0.3342906325686411,-0.04707210632781032,-0.49204245981881234,-1.3143942918339908,0.3164616388422179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,-0.23902705977571476,-0.22649594207048962,-0.18362608245244108,-1.0584620598235919,-2.024100572095851,-0.1098871496323663,0.8971364678268199,-0.4772597640336414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
476,-0.16509233529449585,0.007830003533085583,-0.15165990090987438,1.177023650398213,-0.04707210632781032,0.14488305715859773,-2.2270895259797223,0.10594747804907893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
477,0.01818558170453152,0.4394676081404636,0.3557455851549368,1.3974236499975459,-0.04707210632781032,0.01749795376311571,-2.0866748745726866,-1.0670598214517295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
478,0.06236895736752223,0.00020080869682300833,-0.15326185078216703,0.8621665081134516,-0.04707210632781032,0.01749795376311571,-0.8580466747611251,0.3024418655806102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
479,-0.33732563392353343,-0.24121855216165533,-0.14250936906359676,0.2954236520008814,-0.04707210632781032,-0.49204245981881234,0.019544896532847376,0.4277566513595689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,0.493153193444408,0.4924974376315504,0.615783311773227,1.2714807930836414,-0.04707210632781032,-0.6194275632142944,-0.43680272054001834,-0.74414866291726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
481,1.9168697003704123,1.2541657650767195,0.6674826031063074,1.3344522215405936,-2.024100572095851,-0.6194275632142944,-1.209083303278714,-1.147146921873199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483,7.194104049071083,1.9452099802904115,0.3596412359807394,1.3029665073121175,-0.04707210632781032,4.7307467793959495,1.1077584449373732,-0.9432646468552678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
485,1.4565351049795903,0.35886836302194997,0.006532648979023329,0.6732522227425949,-0.04707210632781032,0.6544234707405258,-0.6825283605023306,-0.7327947742294036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
486,-0.15139563590445967,-0.10444925824707119,-0.17516730168738073,0.7362236511995471,-0.04707210632781032,0.2722681605540797,0.08975222223636517,-0.4584628232864402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
487,-0.15035147091874826,-0.1196209417290938,-0.10919609331023857,1.3029665073121175,-2.024100572095851,-0.49204245981881234,0.47589251360571305,1.3390058712764827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,0.8702291122280811,0.2576629167665264,-0.06601626266162344,1.3974236499975459,-0.04707210632781032,0.5270383673450437,-0.26128440628122385,-0.7990848783844264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
489,0.9536103434110179,0.270445430369923,0.20955552332435282,0.2954236520008814,-0.04707210632781032,1.800889401299864,-0.542113709095295,-0.765349991877939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
490,0.3928496264367022,-0.009630662744504508,0.11862059610398376,-2.0030334866778756,-0.04707210632781032,0.14488305715859773,1.0024474563820966,-0.8083286700918043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
491,-0.3366981544955003,-0.21468017217434657,-0.19823780704517086,-2.0030334866778756,-0.04707210632781032,0.14488305715859773,-0.3665953948365005,-0.7497063197395953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
492,-0.2616947541134124,-0.22829392327189077,-0.19567711444627886,-1.2158906309659725,-0.04707210632781032,-0.1098871496323663,0.826929142123302,-0.4499589330834512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
493,0.32238074535876016,-0.1323982206230871,-0.18101684591802503,1.1455379361697369,-0.04707210632781032,-0.1098871496323663,0.9673437935303376,-0.9830630306930495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,1.16016382544365,0.29705315509840063,-0.08224207311052686,1.3974236499975459,-0.04707210632781032,1.1639638843224538,0.7216181535680254,-1.074851233266858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
498,2.0272962753381845,0.308980248467105,-0.0886256006319354,1.177023650398213,-0.04707210632781032,2.310429814881792,0.862032804975061,-0.961466886718115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500,-0.13096333702913013,-0.16110449790775805,-0.1870241579391224,0.5787950800571665,-0.04707210632781032,0.01749795376311571,0.8971364678268199,-1.2415444778877054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
501,0.16445691899869738,0.015151846145811521,-0.10458441943545672,1.3659379357690697,-0.04707210632781032,-0.49204245981881234,-1.876052897462133,0.14933993588451902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
502,-0.09943249577046416,0.5538361859432334,0.21012591456676008,0.452852223143262,-0.04707210632781032,-0.49204245981881234,-2.262193188831481,-0.1883090106084602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
503,-0.33436471537250195,0.1676848105633552,-0.22417240459887816,1.3974236499975459,-0.04707210632781032,-0.49204245981881234,-1.209083303278714,-0.6727112086406318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,-0.36630734000581466,-0.23102970569457817,-0.15050698244117894,0.452852223143262,-0.04707210632781032,-0.49204245981881234,-0.5070100462435361,-0.7692058122055361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505,-0.31106463942373963,-0.24956185028995426,-0.15653856643003833,-0.8380620602242591,-0.04707210632781032,-0.3646573564233303,-0.22618074342946493,-0.8233925838930336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
506,0.19475241013342307,0.6912734611156518,-0.008613058904470665,1.1455379361697369,-0.04707210632781032,-0.1098871496323663,-2.262193188831481,-1.1678069701520821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507,0.020430781532962645,0.7583385368674146,0.005416138461970902,1.1455379361697369,-0.04707210632781032,-0.1098871496323663,-2.262193188831481,-1.1946762622609624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508,-0.5138385383390783,-0.3061821649396415,-0.21738838960939647,-1.2158906309659725,-0.04707210632781032,-0.2372722530278483,-0.015558766318911524,-1.3189552921739562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
509,0.16938851512839542,-0.020974985414619052,-0.15769148489873377,1.1455379361697369,-0.04707210632781032,0.01749795376311571,-0.08576609202242932,-1.212813570650854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,0.28717326682646244,0.26191059038442305,-0.09848001954331131,1.3974236499975459,-0.04707210632781032,0.01749795376311571,-0.33149173198474163,-1.243634145001984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
511,0.4060315966084299,-0.11571166478895571,-0.08249692877202798,0.704737936971071,-0.04707210632781032,0.01749795376311571,1.0375511192338556,-1.2884620396058675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,0.7456352282992481,0.175958642683086,-0.11647768363884145,0.704737936971071,-0.04707210632781032,0.2722681605540797,-0.08576609202242932,-1.3050646810322688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
513,0.30269357830421995,0.06777320661357518,-0.1391112935769154,0.9251379365704039,-0.04707210632781032,-0.2372722530278483,0.40568518790219527,-1.2555241867592597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
514,0.6160117045800868,0.35611211672563,-0.07877118172055948,1.1455379361697369,-0.04707210632781032,0.01749795376311571,1.177965770640891,-1.222218780766809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
515,0.14190197487072442,-0.28759095301518767,-0.2134927387835939,-1.6252049159361621,-0.04707210632781032,0.01749795376311571,0.5460998393092309,-0.9640609793511888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,0.2082285112870413,-0.06383595734828071,-0.16665997698679635,-1.845604915535495,-0.04707210632781032,0.14488305715859773,0.15995954793988298,-0.8629802813082218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
518,-0.06286221035540696,-0.13865181871534182,-0.10545821027488908,-1.6881763443931144,-0.04707210632781032,0.14488305715859773,0.7216181535680254,-0.7852719144102132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
519,-0.19206414633385843,-0.2075673339243215,-0.14040984385218294,-1.6881763443931144,-0.04707210632781032,0.14488305715859773,0.826929142123302,-0.7761888113043591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,0.09693915210572378,0.00030948449783283914,-0.07919594115639467,0.6732522227425949,-0.04707210632781032,-0.3646573564233303,-0.5070100462435361,-0.08033594722072265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521,-0.06121507685681992,0.07725215372512523,-0.033054930440814374,-0.39726206102559336,-0.04707210632781032,-0.3646573564233303,0.019544896532847376,-0.18388631302393027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
522,-0.072406760717755,-0.2975823786623904,-0.21558012801112672,-0.11389063296930824,-0.04707210632781032,-0.49204245981881234,1.0375511192338556,-0.2064962587025692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523,0.12009216256354083,-0.24089629415362088,-0.10783686311556602,-0.39726206102559336,-0.04707210632781032,-0.1098871496323663,1.1077584449373732,-0.16839980552289088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,-0.13315951502724616,-0.07715746411911828,-0.1328005819587929,-0.39726206102559336,-0.04707210632781032,-0.2372722530278483,-1.876052897462133,-0.017912477165924253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
525,-0.2008096408620705,-0.2234776066074233,-0.20007034061120257,0.200966509315453,-0.04707210632781032,-0.49204245981881234,-0.3665953948365005,-0.011816499137391826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528,-0.31463833085370974,-0.14005267950087139,-0.007399460516370184,-1.0269763455951157,-0.04707210632781032,-0.3646573564233303,-1.7356382460550976,-0.10659322392078932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529,-0.06605843369195083,-0.27573969219351485,-0.18274015562912774,0.7362236511995471,-0.04707210632781032,-0.49204245981881234,0.7567218164197843,-0.2514678771394184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
